Q1_CAGR,Q1_Sharpe,Q1_MDD,LS_CAGR,LS_Sharpe,LS_Sortino,LS_MDD,Mean_IC,ICIR,Months,Model,ModelID,Vendor,Mode,ModeLabel,InputSet,InputLabel
0.5788708970643279,1.4881479636095876,-0.312894391989999,0.3389869844384501,1.087491665173415,1.6671448790563932,-0.31667879166976887,0.18282368461678802,1.1160095208184455,15,GPT-4.1 mini,gpt-4.1-mini-2025-04-14,OpenAI,sharpe,Sharpe,market_only,Market only
0.18336687517046757,0.7124194110233097,-0.3713072058434903,-0.2440955970335702,-0.8302643287750419,-1.169898544922171,-0.5698987322132254,-0.006899077933560693,-0.042760404525767536,15,GPT-4.1 mini,gpt-4.1-mini-2025-04-14,OpenAI,sortino,Sortino,market_only,Market only
0.9568156077232772,2.1496403500163015,-0.3130285274496323,0.5857063881645126,1.8174383442150381,2.8955632919545726,-0.284198525441292,0.18164007972703627,1.6742328320932804,15,GPT-4.1 nano,gpt-4.1-nano,OpenAI,return,Exp. Return,market_only,Market only
0.2837756434499452,0.945142493336685,-0.31747508388544654,-0.08229443568860195,-0.23141253753648455,-0.3116077145985449,-0.33848721626314726,0.1330090805388119,1.2638801046077734,14,GPT-4.1 nano,gpt-4.1-nano,OpenAI,sharpe,Sharpe,market_only,Market only
1.0100174825961257,2.3320085630895484,-0.28563606069278547,0.6682004479336991,2.159648982546682,3.4457106857060835,-0.29913734263056446,0.2012222957989548,1.7642057951382908,15,GPT-4.1 nano,gpt-4.1-nano,OpenAI,sortino,Sortino,market_only,Market only
0.8326251411812302,1.7997439760005098,-0.3029482164164998,0.845668532791346,1.9918579055885608,3.118130206855551,-0.3764324949790552,0.20134646962233166,1.4978305400271137,15,o4-mini,o4-mini,OpenAI,return,Exp. Return,market_only,Market only
0.42252740972580316,1.3372498578514531,-0.3584271095895508,0.043868042640198945,0.29533446735838065,0.39439097203861045,-0.582986636055693,0.18318555008210174,1.3602831034725043,15,o4-mini,o4-mini,OpenAI,sharpe,Sharpe,market_only,Market only
0.5752938441953035,1.5880960742197554,-0.3206566145889116,0.37014239447911446,1.2579120850181518,1.8747220330645658,-0.4179935591014906,0.1925451559934318,1.4819166469898744,15,o4-mini,o4-mini,OpenAI,sortino,Sortino,market_only,Market only
1.0642137488442702,2.0943584343821913,-0.28952582938603744,1.5844502048157851,2.834941135678393,4.453984301713379,-0.24346351869635208,0.30430213464696215,2.2986699704824822,15,o3,o3,OpenAI,return,Exp. Return,market_only,Market only
0.7858767268507836,2.117297555655314,-0.25803968151295065,0.6791570533879672,1.8689528523742769,2.855965626361978,-0.3215710409836633,0.2858784893267652,2.5898991566225606,15,o3,o3,OpenAI,sharpe,Sharpe,market_only,Market only
